% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.0762143	1	15	64	4.89233e-14	103.139	0
0.0762143	1	12	71	4.89233e-14	103.139	0
0.0762143	1	6	22	4.89233e-14	103.139	0
0.0762143	1	11	1	4.89233e-14	103.139	0
0.0762143	1	9	77	4.89233e-14	103.139	0
0.0762143	2	1	45	4.88542e-14	102.994	1
0.0762143	2	6	22	4.88542e-14	102.994	1
0.0762143	2	7	56	4.88542e-14	102.994	1
0.0762143	2	3	10	4.88542e-14	102.994	1
0.0762143	2	9	77	4.88542e-14	102.994	1
0.0762143	2	12	71	4.88542e-14	102.994	1
0.0762143	2	14	80	4.88542e-14	102.994	1
0.0762143	2	11	1	4.88542e-14	102.994	1
0.0762143	2	4	33	4.88542e-14	102.994	1
0.0762143	2	15	64	4.88542e-14	102.994	1
0.0772143	1	1	45	4.89233e-14	103.139	0
0.0772143	1	3	10	4.89233e-14	103.139	0
0.0772143	1	4	33	4.89233e-14	103.139	0
0.0772143	1	2	0	4.89233e-14	103.139	0
0.0772143	1	14	80	4.89233e-14	103.139	0
0.0772143	1	10	0	4.89233e-14	103.139	0
0.0772143	1	7	56	4.89233e-14	103.139	0
0.0772143	1	13	0	4.89233e-14	103.139	0
0.0772143	1	8	0	4.89233e-14	103.139	0
0.0772143	1	5	0	4.89233e-14	103.139	0
0.0772143	1	15	64	4.89233e-14	103.139	0
0.0772143	1	12	71	4.89233e-14	103.139	0
0.0772143	1	6	22	4.89233e-14	103.139	0
0.0772143	1	11	1	4.89233e-14	103.139	0
0.0772143	1	9	77	4.89233e-14	103.139	0
0.0772143	2	1	45	4.88542e-14	102.994	1
0.0772143	2	6	22	4.88542e-14	102.994	1
0.0772143	2	7	56	4.88542e-14	102.994	1
0.0772143	2	3	10	4.88542e-14	102.994	1
0.0772143	2	9	77	4.88542e-14	102.994	1
0.0772143	2	12	71	4.88542e-14	102.994	1
0.0772143	2	14	80	4.88542e-14	102.994	1
0.0772143	2	11	1	4.88542e-14	102.994	1
0.0772143	2	4	33	4.88542e-14	102.994	1
0.0772143	2	15	64	4.88542e-14	102.994	1
0.0782143	1	1	45	4.89233e-14	103.139	0
0.0782143	1	3	10	4.89233e-14	103.139	0
0.0782143	1	4	33	4.89233e-14	103.139	0
0.0782143	1	2	0	4.89233e-14	103.139	0
0.0782143	1	14	80	4.89233e-14	103.139	0
0.0782143	1	10	0	4.89233e-14	103.139	0
0.0782143	1	7	56	4.89233e-14	103.139	0
0.0782143	1	13	0	4.89233e-14	103.139	0
0.0782143	1	8	0	4.89233e-14	103.139	0
0.0782143	1	5	0	4.89233e-14	103.139	0
0.0782143	1	15	64	4.89233e-14	103.139	0
0.0782143	1	12	71	4.89233e-14	103.139	0
0.0782143	1	6	22	4.89233e-14	103.139	0
0.0782143	1	11	1	4.89233e-14	103.139	0
0.0782143	1	9	77	4.89233e-14	103.139	0
0.0782143	2	1	45	4.88542e-14	102.994	1
0.0782143	2	6	22	4.88542e-14	102.994	1
0.0782143	2	7	56	4.88542e-14	102.994	1
0.0782143	2	3	10	4.88542e-14	102.994	1
0.0782143	2	9	77	4.88542e-14	102.994	1
0.0782143	2	12	71	4.88542e-14	102.994	1
0.0782143	2	14	80	4.88542e-14	102.994	1
0.0782143	2	11	1	4.88542e-14	102.994	1
0.0782143	2	4	33	4.88542e-14	102.994	1
0.0782143	2	15	64	4.88542e-14	102.994	1
0.0792143	1	1	45	4.89233e-14	103.139	0
0.0792143	1	3	10	4.89233e-14	103.139	0
0.0792143	1	4	33	4.89233e-14	103.139	0
0.0792143	1	2	0	4.89233e-14	103.139	0
0.0792143	1	14	80	4.89233e-14	103.139	0
0.0792143	1	10	0	4.89233e-14	103.139	0
0.0792143	1	7	56	4.89233e-14	103.139	0
0.0792143	1	13	0	4.89233e-14	103.139	0
0.0792143	1	8	0	4.89233e-14	103.139	0
0.0792143	1	5	0	4.89233e-14	103.139	0
0.0792143	1	15	64	4.89233e-14	103.139	0
0.0792143	1	12	71	4.89233e-14	103.139	0
0.0792143	1	6	22	4.89233e-14	103.139	0
0.0792143	1	11	1	4.89233e-14	103.139	0
0.0792143	1	9	77	4.89233e-14	103.139	0
0.0792143	2	1	45	4.88542e-14	102.994	1
0.0792143	2	6	22	4.88542e-14	102.994	1
0.0792143	2	7	56	4.88542e-14	102.994	1
0.0792143	2	3	10	4.88542e-14	102.994	1
0.0792143	2	9	77	4.88542e-14	102.994	1
0.0792143	2	12	71	4.88542e-14	102.994	1
0.0792143	2	14	80	4.88542e-14	102.994	1
0.0792143	2	11	1	4.88542e-14	102.994	1
0.0792143	2	4	33	4.88542e-14	102.994	1
0.0792143	2	15	64	4.88542e-14	102.994	1
0.0802143	1	1	45	4.89233e-14	103.139	0
0.0802143	1	3	10	4.89233e-14	103.139	0
0.0802143	1	4	33	4.89233e-14	103.139	0
0.0802143	1	2	0	4.89233e-14	103.139	0
0.0802143	1	14	80	4.89233e-14	103.139	0
0.0802143	1	10	0	4.89233e-14	103.139	0
0.0802143	1	7	56	4.89233e-14	103.139	0
0.0802143	1	13	0	4.89233e-14	103.139	0
0.0802143	1	8	0	4.89233e-14	103.139	0
0.0802143	1	5	86	4.89233e-14	103.139	0
0.0802143	1	15	64	4.89233e-14	103.139	0
0.0802143	1	12	71	4.89233e-14	103.139	0
0.0802143	1	6	22	4.89233e-14	103.139	0
0.0802143	1	11	1	4.89233e-14	103.139	0
0.0802143	1	9	77	4.89233e-14	103.139	0
0.0802143	2	1	45	4.88542e-14	102.994	1
0.0802143	2	6	22	4.88542e-14	102.994	1
0.0802143	2	7	56	4.88542e-14	102.994	1
0.0802143	2	3	10	4.88542e-14	102.994	1
0.0802143	2	9	77	4.88542e-14	102.994	1
0.0802143	2	12	71	4.88542e-14	102.994	1
0.0802143	2	14	80	4.88542e-14	102.994	1
0.0802143	2	11	1	4.88542e-14	102.994	1
0.0802143	2	4	33	4.88542e-14	102.994	1
0.0802143	2	5	86	4.88542e-14	102.994	1
0.0802143	2	15	64	4.88542e-14	102.994	1
0.0812143	1	1	45	4.89233e-14	103.139	0
0.0812143	1	3	10	4.89233e-14	103.139	0
0.0812143	1	4	33	4.89233e-14	103.139	0
0.0812143	1	2	0	4.89233e-14	103.139	0
0.0812143	1	14	80	4.89233e-14	103.139	0
0.0812143	1	10	0	4.89233e-14	103.139	0
0.0812143	1	7	56	4.89233e-14	103.139	0
0.0812143	1	13	0	4.89233e-14	103.139	0
0.0812143	1	8	0	4.89233e-14	103.139	0
0.0812143	1	5	86	4.89233e-14	103.139	0
0.0812143	1	15	64	4.89233e-14	103.139	0
0.0812143	1	12	71	4.89233e-14	103.139	0
0.0812143	1	6	22	4.89233e-14	103.139	0
0.0812143	1	11	1	4.89233e-14	103.139	0
0.0812143	1	9	77	4.89233e-14	103.139	0
0.0812143	2	1	45	4.88542e-14	102.994	1
0.0812143	2	6	22	4.88542e-14	102.994	1
0.0812143	2	7	56	4.88542e-14	102.994	1
0.0812143	2	3	10	4.88542e-14	102.994	1
0.0812143	2	9	77	4.88542e-14	102.994	1
0.0812143	2	12	71	4.88542e-14	102.994	1
0.0812143	2	14	80	4.88542e-14	102.994	1
0.0812143	2	11	1	4.88542e-14	102.994	1
0.0812143	2	4	33	4.88542e-14	102.994	1
0.0812143	2	5	86	4.88542e-14	102.994	1
0.0812143	2	15	64	4.88542e-14	102.994	1
0.0822143	1	1	45	4.89233e-14	103.139	0
0.0822143	1	3	10	4.89233e-14	103.139	0
0.0822143	1	4	33	4.89233e-14	103.139	0
0.0822143	1	2	0	4.89233e-14	103.139	0
0.0822143	1	14	80	4.89233e-14	103.139	0
0.0822143	1	10	0	4.89233e-14	103.139	0
0.0822143	1	7	56	4.89233e-14	103.139	0
0.0822143	1	13	0	4.89233e-14	103.139	0
0.0822143	1	8	0	4.89233e-14	103.139	0
0.0822143	1	5	86	4.89233e-14	103.139	0
0.0822143	1	15	64	4.89233e-14	103.139	0
0.0822143	1	12	71	4.89233e-14	103.139	0
0.0822143	1	6	22	4.89233e-14	103.139	0
0.0822143	1	11	1	4.89233e-14	103.139	0
0.0822143	1	9	77	4.89233e-14	103.139	0
0.0822143	2	1	45	4.88542e-14	102.994	1
0.0822143	2	6	22	4.88542e-14	102.994	1
0.0822143	2	7	56	4.88542e-14	102.994	1
0.0822143	2	3	10	4.88542e-14	102.994	1
0.0822143	2	9	77	4.88542e-14	102.994	1
0.0822143	2	12	71	4.88542e-14	102.994	1
0.0822143	2	14	80	4.88542e-14	102.994	1
0.0822143	2	11	1	4.88542e-14	102.994	1
0.0822143	2	4	33	4.88542e-14	102.994	1
0.0822143	2	5	86	4.88542e-14	102.994	1
0.0822143	2	15	64	4.88542e-14	102.994	1
0.0832143	1	1	45	4.89233e-14	103.139	0
0.0832143	1	3	10	4.89233e-14	103.139	0
0.0832143	1	4	33	4.89233e-14	103.139	0
0.0832143	1	2	0	4.89233e-14	103.139	0
0.0832143	1	14	80	4.89233e-14	103.139	0
0.0832143	1	10	0	4.89233e-14	103.139	0
0.0832143	1	7	56	4.89233e-14	103.139	0
0.0832143	1	13	0	4.89233e-14	103.139	0
0.0832143	1	8	0	4.89233e-14	103.139	0
0.0832143	1	5	86	4.89233e-14	103.139	0
0.0832143	1	15	64	4.89233e-14	103.139	0
0.0832143	1	12	71	4.89233e-14	103.139	0
0.0832143	1	6	22	4.89233e-14	103.139	0
0.0832143	1	11	1	4.89233e-14	103.139	0
0.0832143	1	9	77	4.89233e-14	103.139	0
0.0832143	2	1	45	4.88542e-14	102.994	1
0.0832143	2	6	22	4.88542e-14	102.994	1
0.0832143	2	7	56	4.88542e-14	102.994	1
0.0832143	2	3	10	4.88542e-14	102.994	1
0.0832143	2	9	77	4.88542e-14	102.994	1
0.0832143	2	12	71	4.88542e-14	102.994	1
0.0832143	2	14	80	4.88542e-14	102.994	1
0.0832143	2	11	1	4.88542e-14	102.994	1
0.0832143	2	4	33	4.88542e-14	102.994	1
0.0832143	2	5	86	4.88542e-14	102.994	1
0.0832143	2	15	64	4.88542e-14	102.994	1
0.0842143	1	1	45	4.89233e-14	103.139	0
0.0842143	1	3	10	4.89233e-14	103.139	0
0.0842143	1	4	33	4.89233e-14	103.139	0
0.0842143	1	2	0	4.89233e-14	103.139	0
0.0842143	1	14	80	4.89233e-14	103.139	0
0.0842143	1	10	0	4.89233e-14	103.139	0
0.0842143	1	7	56	4.89233e-14	103.139	0
0.0842143	1	13	0	4.89233e-14	103.139	0
0.0842143	1	8	0	4.89233e-14	103.139	0
0.0842143	1	5	86	4.89233e-14	103.139	0
0.0842143	1	15	64	4.89233e-14	103.139	0
0.0842143	1	12	71	4.89233e-14	103.139	0
0.0842143	1	6	22	4.89233e-14	103.139	0
0.0842143	1	11	1	4.89233e-14	103.139	0
0.0842143	1	9	77	4.89233e-14	103.139	0
0.0842143	2	1	45	4.88542e-14	102.994	1
0.0842143	2	6	22	4.88542e-14	102.994	1
0.0842143	2	7	56	4.88542e-14	102.994	1
0.0842143	2	3	10	4.88542e-14	102.994	1
0.0842143	2	9	77	4.88542e-14	102.994	1
0.0842143	2	12	71	4.88542e-14	102.994	1
0.0842143	2	14	80	4.88542e-14	102.994	1
0.0842143	2	11	1	4.88542e-14	102.994	1
0.0842143	2	4	33	4.88542e-14	102.994	1
0.0842143	2	5	86	4.88542e-14	102.994	1
0.0842143	2	15	64	4.88542e-14	102.994	1
0.0852143	1	1	45	4.89233e-14	103.139	0
0.0852143	1	3	10	4.89233e-14	103.139	0
0.0852143	1	4	33	4.89233e-14	103.139	0
0.0852143	1	2	0	4.89233e-14	103.139	0
0.0852143	1	14	80	4.89233e-14	103.139	0
0.0852143	1	10	0	4.89233e-14	103.139	0
0.0852143	1	7	56	4.89233e-14	103.139	0
0.0852143	1	13	0	4.89233e-14	103.139	0
0.0852143	1	8	0	4.89233e-14	103.139	0
0.0852143	1	5	86	4.89233e-14	103.139	0
0.0852143	1	15	64	4.89233e-14	103.139	0
0.0852143	1	12	71	4.89233e-14	103.139	0
0.0852143	1	6	22	4.89233e-14	103.139	0
0.0852143	1	11	1	4.89233e-14	103.139	0
0.0852143	1	9	77	4.89233e-14	103.139	0
0.0852143	2	1	45	4.88542e-14	102.994	1
0.0852143	2	6	22	4.88542e-14	102.994	1
0.0852143	2	7	56	4.88542e-14	102.994	1
0.0852143	2	3	10	4.88542e-14	102.994	1
0.0852143	2	9	77	4.88542e-14	102.994	1
0.0852143	2	12	71	4.88542e-14	102.994	1
0.0852143	2	14	80	4.88542e-14	102.994	1
0.0852143	2	11	1	4.88542e-14	102.994	1
0.0852143	2	4	33	4.88542e-14	102.994	1
0.0852143	2	5	86	4.88542e-14	102.994	1
0.0852143	2	15	64	4.88542e-14	102.994	1
0.0862143	1	1	45	4.89233e-14	103.139	0
0.0862143	1	3	10	4.89233e-14	103.139	0
0.0862143	1	4	33	4.89233e-14	103.139	0
0.0862143	1	2	0	4.89233e-14	103.139	0
0.0862143	1	14	80	4.89233e-14	103.139	0
0.0862143	1	10	0	4.89233e-14	103.139	0
0.0862143	1	7	56	4.89233e-14	103.139	0
0.0862143	1	13	0	4.89233e-14	103.139	0
0.0862143	1	8	91	4.89233e-14	103.139	0
0.0862143	1	5	86	4.89233e-14	103.139	0
0.0862143	1	15	64	4.89233e-14	103.139	0
0.0862143	1	12	71	4.89233e-14	103.139	0
0.0862143	1	6	22	4.89233e-14	103.139	0
0.0862143	1	11	1	4.89233e-14	103.139	0
0.0862143	1	9	77	4.89233e-14	103.139	0
0.0862143	2	8	91	4.88542e-14	102.994	1
0.0862143	2	1	45	4.88542e-14	102.994	1
0.0862143	2	6	22	4.88542e-14	102.994	1
0.0862143	2	7	56	4.88542e-14	102.994	1
0.0862143	2	3	10	4.88542e-14	102.994	1
0.0862143	2	9	77	4.88542e-14	102.994	1
0.0862143	2	12	71	4.88542e-14	102.994	1
0.0862143	2	14	80	4.88542e-14	102.994	1
0.0862143	2	11	1	4.88542e-14	102.994	1
0.0862143	2	4	33	4.88542e-14	102.994	1
0.0862143	2	5	86	4.88542e-14	102.994	1
0.0862143	2	15	64	4.88542e-14	102.994	1
0.0872143	1	1	45	4.89233e-14	103.139	0
0.0872143	1	3	10	4.89233e-14	103.139	0
0.0872143	1	4	33	4.89233e-14	103.139	0
0.0872143	1	2	0	4.89233e-14	103.139	0
0.0872143	1	14	80	4.89233e-14	103.139	0
0.0872143	1	10	0	4.89233e-14	103.139	0
0.0872143	1	7	56	4.89233e-14	103.139	0
0.0872143	1	13	0	4.89233e-14	103.139	0
0.0872143	1	8	91	4.89233e-14	103.139	0
0.0872143	1	5	86	4.89233e-14	103.139	0
0.0872143	1	15	64	4.89233e-14	103.139	0
0.0872143	1	12	71	4.89233e-14	103.139	0
0.0872143	1	6	22	4.89233e-14	103.139	0
0.0872143	1	11	1	4.89233e-14	103.139	0
0.0872143	1	9	77	4.89233e-14	103.139	0
0.0872143	2	8	91	4.88542e-14	102.994	1
0.0872143	2	1	45	4.88542e-14	102.994	1
0.0872143	2	6	22	4.88542e-14	102.994	1
0.0872143	2	7	56	4.88542e-14	102.994	1
0.0872143	2	3	10	4.88542e-14	102.994	1
0.0872143	2	9	77	4.88542e-14	102.994	1
0.0872143	2	12	71	4.88542e-14	102.994	1
0.0872143	2	14	80	4.88542e-14	102.994	1
0.0872143	2	11	1	4.88542e-14	102.994	1
0.0872143	2	4	33	4.88542e-14	102.994	1
0.0872143	2	5	86	4.88542e-14	102.994	1
0.0872143	2	15	64	4.88542e-14	102.994	1
0.0882143	1	1	45	4.89233e-14	103.139	0
0.0882143	1	3	10	4.89233e-14	103.139	0
0.0882143	1	4	33	4.89233e-14	103.139	0
0.0882143	1	2	0	4.89233e-14	103.139	0
0.0882143	1	14	80	4.89233e-14	103.139	0
0.0882143	1	10	0	4.89233e-14	103.139	0
0.0882143	1	7	56	4.89233e-14	103.139	0
0.0882143	1	13	0	4.89233e-14	103.139	0
0.0882143	1	8	91	4.89233e-14	103.139	0
0.0882143	1	5	86	4.89233e-14	103.139	0
0.0882143	1	15	64	4.89233e-14	103.139	0
0.0882143	1	12	71	4.89233e-14	103.139	0
0.0882143	1	6	22	4.89233e-14	103.139	0
0.0882143	1	11	1	4.89233e-14	103.139	0
0.0882143	1	9	77	4.89233e-14	103.139	0
0.0882143	2	8	91	4.88542e-14	102.994	1
0.0882143	2	1	45	4.88542e-14	102.994	1
0.0882143	2	6	22	4.88542e-14	102.994	1
0.0882143	2	7	56	4.88542e-14	102.994	1
0.0882143	2	3	10	4.88542e-14	102.994	1
0.0882143	2	9	77	4.88542e-14	102.994	1
0.0882143	2	12	71	4.88542e-14	102.994	1
0.0882143	2	14	80	4.88542e-14	102.994	1
0.0882143	2	11	1	4.88542e-14	102.994	1
0.0882143	2	4	33	4.88542e-14	102.994	1
0.0882143	2	5	86	4.88542e-14	102.994	1
0.0882143	2	15	64	4.88542e-14	102.994	1
0.0892143	1	1	45	4.89233e-14	103.139	0
0.0892143	1	3	10	4.89233e-14	103.139	0
0.0892143	1	4	33	4.89233e-14	103.139	0
0.0892143	1	2	0	4.89233e-14	103.139	0
0.0892143	1	14	80	4.89233e-14	103.139	0
0.0892143	1	10	0	4.89233e-14	103.139	0
0.0892143	1	7	56	4.89233e-14	103.139	0
0.0892143	1	13	0	4.89233e-14	103.139	0
0.0892143	1	8	91	4.89233e-14	103.139	0
0.0892143	1	5	86	4.89233e-14	103.139	0
0.0892143	1	15	64	4.89233e-14	103.139	0
0.0892143	1	12	71	4.89233e-14	103.139	0
0.0892143	1	6	22	4.89233e-14	103.139	0
0.0892143	1	11	1	4.89233e-14	103.139	0
0.0892143	1	9	77	4.89233e-14	103.139	0
0.0892143	2	8	91	4.88542e-14	102.994	1
0.0892143	2	1	45	4.88542e-14	102.994	1
0.0892143	2	6	22	4.88542e-14	102.994	1
0.0892143	2	7	56	4.88542e-14	102.994	1
0.0892143	2	3	10	4.88542e-14	102.994	1
0.0892143	2	9	77	4.88542e-14	102.994	1
0.0892143	2	12	71	4.88542e-14	102.994	1
0.0892143	2	14	80	4.88542e-14	102.994	1
0.0892143	2	11	1	4.88542e-14	102.994	1
0.0892143	2	4	33	4.88542e-14	102.994	1
0.0892143	2	5	86	4.88542e-14	102.994	1
0.0892143	2	15	64	4.88542e-14	102.994	1
0.0902143	1	1	45	4.89233e-14	103.139	0
0.0902143	1	3	10	4.89233e-14	103.139	0
0.0902143	1	4	33	4.89233e-14	103.139	0
0.0902143	1	2	0	4.89233e-14	103.139	0
0.0902143	1	14	80	4.89233e-14	103.139	0
0.0902143	1	10	0	4.89233e-14	103.139	0
0.0902143	1	7	56	4.89233e-14	103.139	0
0.0902143	1	13	0	4.89233e-14	103.139	0
0.0902143	1	8	91	4.89233e-14	103.139	0
0.0902143	1	5	86	4.89233e-14	103.139	0
0.0902143	1	15	64	4.89233e-14	103.139	0
0.0902143	1	12	71	4.89233e-14	103.139	0
0.0902143	1	6	22	4.89233e-14	103.139	0
0.0902143	1	11	1	4.89233e-14	103.139	0
0.0902143	1	9	77	4.89233e-14	103.139	0
0.0902143	2	8	91	4.88542e-14	102.994	1
0.0902143	2	1	45	4.88542e-14	102.994	1
0.0902143	2	6	22	4.88542e-14	102.994	1
0.0902143	2	7	56	4.88542e-14	102.994	1
0.0902143	2	3	10	4.88542e-14	102.994	1
0.0902143	2	9	77	4.88542e-14	102.994	1
0.0902143	2	12	71	4.88542e-14	102.994	1
0.0902143	2	14	80	4.88542e-14	102.994	1
0.0902143	2	11	1	4.88542e-14	102.994	1
0.0902143	2	4	33	4.88542e-14	102.994	1
0.0902143	2	5	86	4.88542e-14	102.994	1
0.0902143	2	15	64	4.88542e-14	102.994	1
0.0912143	1	1	45	4.89233e-14	103.139	0
0.0912143	1	3	10	4.89233e-14	103.139	0
0.0912143	1	4	33	4.89233e-14	103.139	0
0.0912143	1	2	0	4.89233e-14	103.139	0
0.0912143	1	14	80	4.89233e-14	103.139	0
0.0912143	1	10	0	4.89233e-14	103.139	0
0.0912143	1	7	56	4.89233e-14	103.139	0
0.0912143	1	13	0	4.89233e-14	103.139	0
0.0912143	1	8	91	4.89233e-14	103.139	0
0.0912143	1	5	86	4.89233e-14	103.139	0
0.0912143	1	15	64	4.89233e-14	103.139	0
0.0912143	1	12	71	4.89233e-14	103.139	0
0.0912143	1	6	22	4.89233e-14	103.139	0
0.0912143	1	11	1	4.89233e-14	103.139	0
0.0912143	1	9	77	4.89233e-14	103.139	0
0.0912143	2	8	91	4.88542e-14	102.994	1
0.0912143	2	1	45	4.88542e-14	102.994	1
0.0912143	2	6	22	4.88542e-14	102.994	1
0.0912143	2	7	56	4.88542e-14	102.994	1
0.0912143	2	3	10	4.88542e-14	102.994	1
0.0912143	2	9	77	4.88542e-14	102.994	1
0.0912143	2	12	71	4.88542e-14	102.994	1
0.0912143	2	14	80	4.88542e-14	102.994	1
0.0912143	2	11	1	4.88542e-14	102.994	1
0.0912143	2	4	33	4.88542e-14	102.994	1
0.0912143	2	5	86	4.88542e-14	102.994	1
0.0912143	2	15	64	4.88542e-14	102.994	1
0.0922143	1	1	45	4.89233e-14	103.139	0
0.0922143	1	3	10	4.89233e-14	103.139	0
0.0922143	1	4	33	4.89233e-14	103.139	0
0.0922143	1	2	0	4.89233e-14	103.139	0
0.0922143	1	14	80	4.89233e-14	103.139	0
0.0922143	1	10	0	4.89233e-14	103.139	0
0.0922143	1	7	56	4.89233e-14	103.139	0
0.0922143	1	13	95	4.89233e-14	103.139	0
0.0922143	1	8	91	4.89233e-14	103.139	0
0.0922143	1	5	86	4.89233e-14	103.139	0
0.0922143	1	15	64	4.89233e-14	103.139	0
0.0922143	1	12	71	4.89233e-14	103.139	0
0.0922143	1	6	22	4.89233e-14	103.139	0
0.0922143	1	11	1	4.89233e-14	103.139	0
0.0922143	1	9	77	4.89233e-14	103.139	0
0.0922143	2	8	91	4.88542e-14	102.994	1
0.0922143	2	1	45	4.88542e-14	102.994	1
0.0922143	2	6	22	4.88542e-14	102.994	1
0.0922143	2	7	56	4.88542e-14	102.994	1
0.0922143	2	3	10	4.88542e-14	102.994	1
0.0922143	2	9	77	4.88542e-14	102.994	1
0.0922143	2	12	71	4.88542e-14	102.994	1
0.0922143	2	13	95	4.88542e-14	102.994	1
0.0922143	2	14	80	4.88542e-14	102.994	1
0.0922143	2	11	1	4.88542e-14	102.994	1
0.0922143	2	4	33	4.88542e-14	102.994	1
0.0922143	2	5	86	4.88542e-14	102.994	1
0.0922143	2	15	64	4.88542e-14	102.994	1
0.0932143	1	1	45	4.89233e-14	103.139	0
0.0932143	1	3	10	4.89233e-14	103.139	0
0.0932143	1	4	33	4.89233e-14	103.139	0
0.0932143	1	2	0	4.89233e-14	103.139	0
0.0932143	1	14	80	4.89233e-14	103.139	0
0.0932143	1	10	0	4.89233e-14	103.139	0
0.0932143	1	7	56	4.89233e-14	103.139	0
0.0932143	1	13	95	4.89233e-14	103.139	0
0.0932143	1	8	91	4.89233e-14	103.139	0
0.0932143	1	5	86	4.89233e-14	103.139	0
0.0932143	1	15	64	4.89233e-14	103.139	0
0.0932143	1	12	71	4.89233e-14	103.139	0
0.0932143	1	6	22	4.89233e-14	103.139	0
0.0932143	1	11	1	4.89233e-14	103.139	0
0.0932143	1	9	77	4.89233e-14	103.139	0
0.0932143	2	8	91	4.88542e-14	102.994	1
0.0932143	2	1	45	4.88542e-14	102.994	1
0.0932143	2	6	22	4.88542e-14	102.994	1
0.0932143	2	7	56	4.88542e-14	102.994	1
0.0932143	2	3	10	4.88542e-14	102.994	1
0.0932143	2	9	77	4.88542e-14	102.994	1
0.0932143	2	12	71	4.88542e-14	102.994	1
0.0932143	2	13	95	4.88542e-14	102.994	1
0.0932143	2	14	80	4.88542e-14	102.994	1
0.0932143	2	11	1	4.88542e-14	102.994	1
0.0932143	2	4	33	4.88542e-14	102.994	1
0.0932143	2	5	86	4.88542e-14	102.994	1
0.0932143	2	15	64	4.88542e-14	102.994	1
0.0942143	1	1	45	4.89233e-14	103.139	0
0.0942143	1	3	10	4.89233e-14	103.139	0
0.0942143	1	4	33	4.89233e-14	103.139	0
0.0942143	1	2	0	4.89233e-14	103.139	0
0.0942143	1	14	80	4.89233e-14	103.139	0
0.0942143	1	10	0	4.89233e-14	103.139	0
0.0942143	1	7	56	4.89233e-14	103.139	0
0.0942143	1	13	95	4.89233e-14	103.139	0
0.0942143	1	8	91	4.89233e-14	103.139	0
0.0942143	1	5	86	4.89233e-14	103.139	0
0.0942143	1	15	64	4.89233e-14	103.139	0
0.0942143	1	12	71	4.89233e-14	103.139	0
0.0942143	1	6	22	4.89233e-14	103.139	0
0.0942143	1	11	1	4.89233e-14	103.139	0
0.0942143	1	9	77	4.89233e-14	103.139	0
0.0942143	2	8	91	4.88542e-14	102.994	1
0.0942143	2	1	45	4.88542e-14	102.994	1
0.0942143	2	6	22	4.88542e-14	102.994	1
0.0942143	2	7	56	4.88542e-14	102.994	1
0.0942143	2	3	10	4.88542e-14	102.994	1
0.0942143	2	9	77	4.88542e-14	102.994	1
0.0942143	2	12	71	4.88542e-14	102.994	1
0.0942143	2	13	95	4.88542e-14	102.994	1
0.0942143	2	14	80	4.88542e-14	102.994	1
0.0942143	2	11	1	4.88542e-14	102.994	1
0.0942143	2	4	33	4.88542e-14	102.994	1
0.0942143	2	5	86	4.88542e-14	102.994	1
0.0942143	2	15	64	4.88542e-14	102.994	1
0.0952143	1	1	45	4.89233e-14	103.139	0
0.0952143	1	3	10	4.89233e-14	103.139	0
0.0952143	1	4	33	4.89233e-14	103.139	0
0.0952143	1	2	0	4.89233e-14	103.139	0
0.0952143	1	14	80	4.89233e-14	103.139	0
0.0952143	1	10	0	4.89233e-14	103.139	0
0.0952143	1	7	56	4.89233e-14	103.139	0
0.0952143	1	13	95	4.89233e-14	103.139	0
0.0952143	1	8	91	4.89233e-14	103.139	0
0.0952143	1	5	86	4.89233e-14	103.139	0
0.0952143	1	15	64	4.89233e-14	103.139	0
0.0952143	1	12	71	4.89233e-14	103.139	0
0.0952143	1	6	22	4.89233e-14	103.139	0
0.0952143	1	11	1	4.89233e-14	103.139	0
0.0952143	1	9	77	4.89233e-14	103.139	0
0.0952143	2	8	91	4.88542e-14	102.994	1
0.0952143	2	1	45	4.88542e-14	102.994	1
0.0952143	2	6	22	4.88542e-14	102.994	1
0.0952143	2	7	56	4.88542e-14	102.994	1
0.0952143	2	3	10	4.88542e-14	102.994	1
0.0952143	2	9	77	4.88542e-14	102.994	1
0.0952143	2	12	71	4.88542e-14	102.994	1
0.0952143	2	13	95	4.88542e-14	102.994	1
0.0952143	2	14	80	4.88542e-14	102.994	1
0.0952143	2	11	1	4.88542e-14	102.994	1
0.0952143	2	4	33	4.88542e-14	102.994	1
0.0952143	2	5	86	4.88542e-14	102.994	1
0.0952143	2	15	64	4.88542e-14	102.994	1
0.0962143	1	1	45	4.89233e-14	103.139	0
0.0962143	1	3	10	4.89233e-14	103.139	0
0.0962143	1	4	33	4.89233e-14	103.139	0
0.0962143	1	2	0	4.89233e-14	103.139	0
0.0962143	1	14	80	4.89233e-14	103.139	0
0.0962143	1	10	0	4.89233e-14	103.139	0
0.0962143	1	7	56	4.89233e-14	103.139	0
0.0962143	1	13	95	4.89233e-14	103.139	0
0.0962143	1	8	91	4.89233e-14	103.139	0
0.0962143	1	5	86	4.89233e-14	103.139	0
0.0962143	1	15	64	4.89233e-14	103.139	0
0.0962143	1	12	71	4.89233e-14	103.139	0
0.0962143	1	6	22	4.89233e-14	103.139	0
0.0962143	1	11	1	4.89233e-14	103.139	0
0.0962143	1	9	77	4.89233e-14	103.139	0
0.0962143	2	8	91	4.88542e-14	102.994	1
0.0962143	2	1	45	4.88542e-14	102.994	1
